"","Exp","Dist","Dia","Turno","Long","Lat","TipVeh","Sexo","Edad","TipPer","Vict","gravedad","TipAcc"
"11760","2018S009283    ","Gràcia","Dimarts","Tarda",2.158787,41.397512,"Autobús","Dona",39,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11761","2018S009283    ","Gràcia","Dimarts","Tarda",2.158787,41.397512,"Autobús","Home",74,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11762","2018S009284    ","Sarrià-Sant Gervasi","Dimarts","Tarda",2.120813,41.401995,"Motocicleta","Dona",20,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11763","2018S009285    ","Eixample","Dimarts","Tarda",2.180502,41.391572,"Altres","Dona",46,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"11764","2018S009286    ","Sant Martí","Dimarts","Tarda",2.19819,41.411891,"Cotxe","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11765","2018S009287    ","Sant Andreu","Dimarts","Tarda",2.189805,41.425875,"Motocicleta","Home",36,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11766","2018S009288    ","Nou Barris","Dimarts","Tarda",2.176833,41.441246,"Autobús","Dona",58,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11767","2018S009289    ","Sarrià-Sant Gervasi","Dimarts","Tarda",2.125074,41.392568,"Motocicleta","Home",50,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11768","2018S009290    ","Nou Barris","Dimarts","Tarda",2.180096,41.438935,"Motocicleta","Dona",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11769","2018S009291    ","Sant Martí","Dimarts","Tarda",2.20975,41.417759,"Motocicleta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"11770","2018S009291    ","Sant Martí","Dimarts","Tarda",2.20975,41.417759,"Motocicleta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11771","2018S009291    ","Sant Martí","Dimarts","Tarda",2.20975,41.417759,"Motocicleta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11772","2018S009292    ","Eixample","Dimarts","Tarda",2.182472,41.396474,"Motocicleta","Dona",22,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11773","2018S009293    ","Sarrià-Sant Gervasi","Dimarts","Tarda",2.134428,41.395425,"Motocicleta","Home",51,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11774","2018S009294    ","Sarrià-Sant Gervasi","Dimecres","Nit",2.11752,41.397912,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11775","2018S009295    ","Horta-Guinardó","Dimecres","Nit",2.152456,41.427049,"Motocicleta","Home",34,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"11776","2018S009296    ","Nou Barris","Dimarts","Tarda",2.185637,41.45914,"Cotxe","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11777","2018S009296    ","Nou Barris","Dimarts","Tarda",2.185637,41.45914,"Cotxe","Dona",29,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11778","2018S009296    ","Nou Barris","Dimarts","Tarda",2.185637,41.45914,"Cotxe","Home",7,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11779","2018S009296    ","Nou Barris","Dimarts","Tarda",2.185637,41.45914,"Cotxe","Dona",20,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11780","2018S009298    ","Sarrià-Sant Gervasi","Dimarts","Matí",2.114345,41.407084,"Motocicleta","Home",18,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11781","2018S009299    ","Nou Barris","Dimecres","Nit",2.170683,41.432487,"Cotxe","Home",30,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11782","2018S009299    ","Nou Barris","Dimecres","Nit",2.170683,41.432487,"Cotxe","Dona",29,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11783","2018S009299    ","Nou Barris","Dimecres","Nit",2.170683,41.432487,"Motocicleta","Home",29,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11784","2018S009300    ","Nou Barris","Dimecres","Matí",2.175896,41.444959,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11785","2018S009301    ","Gràcia","Dimecres","Matí",2.165509,41.404688,"Motocicleta","Home",28,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11786","2018S009302    ","Sant Martí","Dimecres","Matí",2.19854,41.396751,"Motocicleta","Home",44,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11787","2018S009303    ","Eixample","Dimecres","Matí",2.148218,41.376249,"Bicicleta","Home",41,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11788","2018S009304    ","Les Corts","Dimecres","Matí",2.137166,41.385008,"Motocicleta","Home",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11789","2018S009304    ","Les Corts","Dimecres","Matí",2.137166,41.385008,"Motocicleta","Home",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11790","2018S009305    ","Eixample","Dimecres","Matí",2.174746,41.396315,"Motocicleta","Dona",84,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11791","2018S009306    ","Ciutat Vella","Dimecres","Matí",2.174919,41.387003,"Motocicleta","Dona",47,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"11792","2018S009307    ","Eixample","Dimecres","Matí",2.153078,41.385124,"Motocicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11793","2018S009308    ","Eixample","Dimecres","Matí",2.157907,41.382835,"Motocicleta","Home",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11794","2018S009309    ","Eixample","Dimecres","Matí",2.158083,41.389473,"Motocicleta","Dona",38,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11795","2018S009310    ","Sants-Montjuïc","Dimecres","Matí",2.14141,41.381094,"Autobús","Home",74,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11796","2018S009311    ","Ciutat Vella","Dimecres","Matí",2.165667,41.385396,"Motocicleta","Dona",49,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"11797","2018S009312    ","Eixample","Dimecres","Matí",2.149606,41.394029,"Motocicleta","Home",33,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11798","2018S009313    ","Sants-Montjuïc","Dimecres","Matí",2.165569,41.374791,"Cotxe","Dona",49,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11799","2018S009314    ","Eixample","Dimecres","Matí",2159,41.384482,"Motocicleta","Home",58,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11800","2018S009315    ","Eixample","Dimecres","Matí",2.173242,41.408668,"Motocicleta","Home",20,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11801","2018S009315    ","Eixample","Dimecres","Matí",2.173242,41.408668,"Motocicleta","Home",20,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11802","2018S009316    ","Sant Martí","Dimecres","Tarda",2.204523,41.41894,"Motocicleta","Dona",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"11803","2018S009318    ","Sarrià-Sant Gervasi","Dimecres","Tarda",2.142193,41.403874,"Motocicleta","Home",21,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11804","2018S009320    ","Eixample","Dimecres","Tarda",2.16209,41.396394,"Bicicleta","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11805","2018S009321    ","Nou Barris","Dimecres","Tarda",2.177987,41.430391,"Furgoneta","Home",64,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11806","2018S009323    ","Eixample","Dimecres","Tarda",2.176586,41.400922,"Motocicleta","Home",53,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11807","2018S009324    ","Sant Martí","Dimecres","Tarda",2.198727,41.411298,"Motocicleta","Dona",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11808","2018S009325    ","Sant Andreu","Dimecres","Tarda",2.187231,41.421388,"Autobús","Home",67,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11809","2018S009326    ","Eixample","Dimecres","Tarda",2.18351,41.400877,"Motocicleta","Dona",56,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11810","2018S009327    ","Sants-Montjuïc","Dimecres","Tarda",2.151206,41.361305,"Motocicleta","Home",21,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11811","2018S009328    ","Horta-Guinardó","Dimecres","Tarda",2.150652,41.421889,"Motocicleta","Dona",38,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11812","2018S009328    ","Horta-Guinardó","Dimecres","Tarda",2.150652,41.421889,"Motocicleta","Dona",38,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11813","2018S009329    ","Sant Andreu","Dimecres","Tarda",2.192187,41.42796,"Motocicleta","Home",19,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11814","2018S009330    ","Eixample","Dimecres","Tarda",2.178989,41.397799,"Motocicleta","Home",21,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11815","2018S009331    ","Eixample","Dimecres","Tarda",2.156207,41.389042,"Motocicleta","Dona",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11816","2018S009332    ","Les Corts","Dimecres","Tarda",2.121303,41.382165,"Motocicleta","Dona",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11817","2018S009333    ","Sants-Montjuïc","Dimecres","Nit",2.130464,41.375494,"Motocicleta","Home",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11818","2018S009334    ","Eixample","Dimecres","Tarda",2.161445,41.384947,"Motocicleta","Dona",57,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11819","2018S009335    ","Eixample","Dimecres","Nit",2.176578,41.409467,"Motocicleta","Dona",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11820","2018S009336    ","Sants-Montjuïc","Dimecres","Nit",2.148218,41.376249,"Motocicleta","Home",25,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"11821","2018S009336    ","Sants-Montjuïc","Dimecres","Nit",2.148218,41.376249,"Motocicleta","Home",25,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"11822","2018S009337    ","Horta-Guinardó","Dijous","Nit",2.155432,41.424689,"Cotxe","Dona",38,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11823","2018S009337    ","Horta-Guinardó","Dijous","Nit",2.155432,41.424689,"Cotxe","Dona",3,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"11824","2018S009338    ","Sant Martí","Dijous","Matí",2.210769,41.421942,"Cotxe","Home",25,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11825","2018S009338    ","Sant Martí","Dijous","Matí",2.210769,41.421942,"Cotxe","Home",22,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11826","2018S009338    ","Sant Martí","Dijous","Matí",2.210769,41.421942,"Cotxe","Home",24,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11827","2018S009338    ","Sant Martí","Dijous","Matí",2.210769,41.421942,"Cotxe","Home",22,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Abast"
"11828","2018S009338    ","Sant Martí","Dijous","Matí",2.210769,41.421942,"Cotxe","Home",58,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11829","2018S009339    ","Horta-Guinardó","Dijous","Matí",2.163487,41.413457,"Cotxe","Dona",82,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11830","2018S009340    ","Eixample","Dijous","Matí",2.15846,41.383924,"Motocicleta","Home",64,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11831","2018S009340    ","Eixample","Dijous","Matí",2.15846,41.383924,"Motocicleta","Home",58,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11832","2018S009341    ","Sants-Montjuïc","Dijous","Tarda",2.148454,41.375164,"Motocicleta","Dona",37,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11833","2018S009342    ","Sant Martí","Dijous","Tarda",2.188084,41.404624,"Cotxe","Dona",61,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11834","2018S009342    ","Sant Martí","Dijous","Tarda",2.188084,41.404624,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11835","2018S009342    ","Sant Martí","Dijous","Tarda",2.188084,41.404624,"Cotxe","Home",37,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11836","2018S009342    ","Sant Martí","Dijous","Tarda",2.188084,41.404624,"Cotxe","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11837","2018S009343    ","Ciutat Vella","Dijous","Tarda",2.171605,41.377202,"Bicicleta","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11838","2018S009344    ","Sarrià-Sant Gervasi","Dijous","Tarda",2.144837,41.399892,"Motocicleta","Home",20,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11839","2018S009345    ","Eixample","Dijous","Tarda",2.165353,41.387244,"Motocicleta","Dona",37,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11840","2018S009345    ","Eixample","Dijous","Tarda",2.165353,41.387244,"Motocicleta","Home",45,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11841","2018S009346    ","Horta-Guinardó","Dijous","Tarda",2.167297,41.409936,"Bicicleta","Home",19,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió frontal"
"11842","2018S009347    ","Sant Andreu","Dijous","Tarda",2.191189,41.415444,"Motocicleta","Home",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11843","2018S009348    ","Eixample","Dijous","Nit",2.169744,41.398839,"Bicicleta","Home",22,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11844","2018S009348    ","Eixample","Dijous","Nit",2.169744,41.398839,"Motocicleta","Dona",49,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11845","2018S009349    ","Sant Andreu","Divendres","Nit",2.18471,41.423149,"Cotxe","Dona",32,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11846","2018S009349    ","Sant Andreu","Divendres","Nit",2.18471,41.423149,"Cotxe","Dona",32,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11847","2018S009349    ","Sant Andreu","Divendres","Nit",2.18471,41.423149,"Cotxe","Home",42,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11848","2018S009349    ","Sant Andreu","Divendres","Nit",2.18471,41.423149,"Cotxe","Home",42,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11849","2018S009350    ","Eixample","Dijous","Tarda",2.148281,41.379678,"Bicicleta","Dona",30,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11850","2018S009351    ","Sant Martí","Dijous","Nit",2.188064,41.402889,"Bicicleta","Home",49,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11851","2018S009352    ","Ciutat Vella","Divendres","Matí",2.185762,41.381103,"Cotxe","Home",51,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"11852","2018S009353    ","Horta-Guinardó","Divendres","Matí",2.173502,41.426071,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11853","2018S009354    ","Sants-Montjuïc","Divendres","Matí",2.117502,41.330028,"Bicicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"11854","2018S009355    ","Sant Andreu","Divendres","Matí",2.194806,41.451079,"Motocicleta","Home",50,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11855","2018S009356    ","Eixample","Divendres","Matí",2.155061,41.381374,"Motocicleta","Home",65,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11856","2018S009357    ","Sant Martí","Divendres","Matí",2.200691,41.391072,"Motocicleta","Home",31,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11857","2018S009358    ","Eixample","Divendres","Tarda",2.161864,41.386483,"Motocicleta","Dona",45,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"11858","2018S009359    ","Eixample","Divendres","Tarda",2.182427,41.40007,"Motocicleta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11859","2018S009360    ","Gràcia","Divendres","Tarda",2.150128,41.406202,"Autobús","Dona",63,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11860","2018S009361    ","Eixample","Divendres","Matí",2.180578,41.403101,"Cotxe","Dona",21,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11861","2018S009362    ","Eixample","Divendres","Tarda",2.166358,41.396699,"Motocicleta","Home",49,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11862","2018S009362    ","Eixample","Divendres","Tarda",2.166358,41.396699,"Motocicleta","Dona",41,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11863","2018S009363    ","Horta-Guinardó","Divendres","Tarda",2.157199,41.427554,"Autobús","Dona",49,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11864","2018S009364    ","Sants-Montjuïc","Divendres","Matí",2.126143,41.372423,"Motocicleta","Dona",56,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11865","2018S009365    ","Sant Martí","Divendres","Tarda",2.199842,41.390438,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11866","2018S009366    ","Gràcia","Divendres","Tarda",2.152281,41.408517,"Cotxe","Dona",31,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11867","2018S009366    ","Gràcia","Divendres","Tarda",2.152281,41.408517,"Motocicleta","Home",21,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11868","2018S009366    ","Gràcia","Divendres","Tarda",2.152281,41.408517,"Motocicleta","Dona",19,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11869","2018S009366    ","Gràcia","Divendres","Tarda",2.152281,41.408517,"Motocicleta","Home",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11870","2018S009367    ","Sant Andreu","Divendres","Tarda",2.185682,41.421305,"Bicicleta","Home",46,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió frontal"
"11871","2018S009368    ","Ciutat Vella","Divendres","Tarda",2.180044,41.382832,"Motocicleta","Dona",32,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11872","2018S009369    ","Ciutat Vella","Divendres","Tarda",2.179319,41.383383,"Motocicleta","Dona",43,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11873","2018S009369    ","Ciutat Vella","Divendres","Tarda",2.179319,41.383383,"Motocicleta","Home",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11874","2018S009370    ","Ciutat Vella","Divendres","Nit",2.187038,41.382218,"Motocicleta","Home",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11875","2018S009371    ","Eixample","Divendres","Tarda",2.149024,41.375836,"Cotxe","Dona",33,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11876","2018S009372    ","Horta-Guinardó","Divendres","Nit",2.173899,41.421269,"Motocicleta","Dona",46,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Caiguda (dues rodes)"
"11877","2018S009374    ","Eixample","Dissabte","Nit",2.180009,41.403541,"Motocicleta","Dona",31,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11878","2018S009375    ","Sarrià-Sant Gervasi","Dissabte","Matí",2.13055,41.397933,"Cotxe","Home",21,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11879","2018S009375    ","Sarrià-Sant Gervasi","Dissabte","Matí",2.13055,41.397933,"Cotxe","Home",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11880","2018S009375    ","Sarrià-Sant Gervasi","Dissabte","Matí",2.13055,41.397933,"Cotxe","Home",20,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11881","2018S009376    ","Eixample","Dissabte","Nit",2.174377,41.407824,"Motocicleta","Home",25,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11882","2018S009376    ","Eixample","Dissabte","Nit",2.174377,41.407824,"Motocicleta","Home",56,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11883","2018S009377    ","Sant Martí","Dissabte","Matí",2.188033,41.402572,"Motocicleta","Dona",47,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11884","2018S009377    ","Sant Martí","Dissabte","Matí",2.188033,41.402572,"Motocicleta","Dona",47,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11885","2018S009378    ","Sants-Montjuïc","Dissabte","Matí",2.161571,41.368667,"Motocicleta","Home",32,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11886","2018S009378    ","Sants-Montjuïc","Dissabte","Matí",2.161571,41.368667,"Motocicleta","Home",32,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11887","2018S009379    ","Nou Barris","Dissabte","Matí",2.18265,41.446595,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11888","2018S009380    ","Ciutat Vella","Dissabte","Tarda",2.177375,41.373978,"Motocicleta","Home",37,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11889","2018S009380    ","Ciutat Vella","Dissabte","Tarda",2.177375,41.373978,"Motocicleta","Dona",37,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11890","2018S009381    ","Eixample","Dimarts","Matí",2.158561,41.382137,"Motocicleta","Dona",61,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11891","2018S009382    ","Ciutat Vella","Dissabte","Tarda",2.190127,41.38441,"Cotxe","Home",43,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11892","2018S009383    ","Eixample","Dissabte","Tarda",2.164282,41.393083,"Autobús","Home",88,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11893","2018S009384    ","Sant Martí","Dissabte","Tarda",2.202633,41.418803,"Motocicleta","Home",30,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11894","2018S009385    ","Sants-Montjuïc","Dissabte","Tarda",2.129547,41.370605,"Motocicleta","Home",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11895","2018S009385    ","Sants-Montjuïc","Dissabte","Tarda",2.129547,41.370605,"Motocicleta","Home",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11896","2018S009386    ","Eixample","Dissabte","Tarda",2.178932,41.397435,"Motocicleta","Home",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11897","2018S009387    ","Eixample","Dissabte","Nit",2.177825,41.403574,"Cotxe","Dona",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11898","2018S009389    ","Eixample","Diumenge","Nit",2.180078,41.398285,"Cotxe","Home",28,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11899","2018S009389    ","Eixample","Diumenge","Nit",2.180078,41.398285,"Cotxe","Dona",31,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11900","2018S009389    ","Eixample","Diumenge","Nit",2.180078,41.398285,"Cotxe","Home",26,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11901","2018S009389    ","Eixample","Diumenge","Nit",2.180078,41.398285,"Cotxe","Home",34,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11902","2018S009390    ","Eixample","Diumenge","Matí",2.172148,41.407862,"Motocicleta","Dona",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11903","2018S009391    ","Sant Martí","Diumenge","Matí",2.186311,41.405701,"Cotxe","Dona",82,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11904","2018S009391    ","Sant Martí","Diumenge","Matí",2.186311,41.405701,"Cotxe","Home",83,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11905","2018S009391    ","Sant Martí","Diumenge","Matí",2.186311,41.405701,"Cotxe","Home",55,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11906","2018S009392    ","Gràcia","Diumenge","Matí",2.141863,41.415787,"Motocicleta","Dona",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
